,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,correct_labels,predicted_labels
3762,-120.72,38.42,17.0,5654.0,1085.0,2237.0,953.0,3.0465,INLAND,14.41,12.009647029138742
3763,-122.42,40.59,24.0,5045.0,972.0,2220.0,979.0,2.6792,INLAND,13.89,9.689724421518541
3764,-122.47,37.5,18.0,2297.0,416.0,1086.0,381.0,4.875,NEAR OCEAN,33.46,26.845591332245583
3765,-118.42,34.01,29.0,1996.0,489.0,960.0,449.0,3.6611,<1H OCEAN,34.42,25.543502627593373
3766,-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,INLAND,8.34,10.496786832520318
3767,-118.21,33.96,38.0,2090.0,519.0,1871.0,504.0,2.4688,<1H OCEAN,16.9,15.50639388257239
3768,-119.28,34.45,36.0,2376.0,541.0,1505.0,547.0,2.4595,<1H OCEAN,19.76,19.24169298372886
3769,-121.0,39.26,14.0,810.0,151.0,302.0,138.0,3.1094,INLAND,13.61,10.05502708157841
3770,-118.83,34.17,17.0,4668.0,628.0,1917.0,624.0,8.1397,<1H OCEAN,35.39,37.86562027217363
3771,-117.47,33.95,15.0,6248.0,1249.0,3795.0,1128.0,4.1264,INLAND,12.46,15.37666027964136
3772,-122.14,37.67,34.0,3036.0,533.0,1366.0,500.0,4.2386,NEAR BAY,19.23,24.449955251343653
3773,-118.08,33.98,36.0,1492.0,282.0,1041.0,270.0,4.0677,<1H OCEAN,16.58,19.715799136708217
3774,-120.6,34.91,44.0,711.0,140.0,384.0,116.0,2.1094,NEAR OCEAN,7.379999999999999,19.583365343964015
3775,-121.95,37.94,21.0,3153.0,411.0,1318.0,431.0,6.8642,INLAND,28.54,27.60760478557619
3776,-118.26,34.02,37.0,1551.0,501.0,2173.0,474.0,2.1667,<1H OCEAN,11.77,14.52697032946141
3777,-117.9,33.92,27.0,698.0,116.0,391.0,126.0,5.9177,<1H OCEAN,26.76,26.436219360595015
3778,-121.28,38.7,14.0,5827.0,1246.0,2578.0,1038.0,3.0212,INLAND,11.29,12.098410944003373
3779,-122.42,37.75,52.0,2164.0,533.0,1122.0,469.0,3.2632,NEAR BAY,30.6,25.358491508098055
3780,-122.27,37.77,52.0,2252.0,388.0,1033.0,434.0,5.5337,NEAR BAY,37.2,31.923814255902677
3781,-121.87,37.38,14.0,3851.0,534.0,2052.0,478.0,7.0735,<1H OCEAN,33.56,30.093835742422165
3782,-121.84,39.74,43.0,2976.0,599.0,1181.0,560.0,2.2621,INLAND,8.509999999999998,11.844148353776822
3783,-117.88,33.71,27.0,1596.0,297.0,1703.0,289.0,4.1,<1H OCEAN,18.49,15.988459552634946
3784,-116.86,33.97,11.0,658.0,131.0,376.0,120.0,2.3977,INLAND,5.800000000000001,5.499398398570857
3785,-122.22,37.81,52.0,1971.0,335.0,765.0,308.0,6.5217,NEAR BAY,27.37,36.461514634633026
3786,-121.65,36.7,29.0,4964.0,1056.0,2773.0,1036.0,3.0827,<1H OCEAN,14.81,22.512297485513916
3787,-118.51,34.14,28.0,6748.0,904.0,2431.0,876.0,12.8879,<1H OCEAN,50.0001,50.0001
3788,-118.33,33.93,37.0,1831.0,356.0,925.0,338.0,4.4091,<1H OCEAN,14.84,25.66203007624761
3789,-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,NEAR BAY,13.7,13.32989710780189
3790,-118.29,33.89,32.0,2355.0,583.0,1605.0,571.0,4.2171,<1H OCEAN,21.82,24.67587144354908
3791,-118.43,34.24,35.0,1416.0,261.0,995.0,272.0,3.7143,<1H OCEAN,17.87,18.27680706580005
3792,-118.35,33.91,31.0,2583.0,663.0,1675.0,612.0,3.5234,<1H OCEAN,26.5,22.76285012205879
3793,-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,INLAND,11.33,6.639153589830784
3794,-118.19,34.2,41.0,2031.0,294.0,859.0,302.0,7.419,<1H OCEAN,48.37,35.880770618731624
3795,-117.39,34.07,15.0,1966.0,331.0,1118.0,323.0,3.8558,INLAND,12.27,11.66472774797908
3796,-122.05,37.35,34.0,2494.0,375.0,1399.0,382.0,7.3753,<1H OCEAN,38.81,34.432467246880094
3797,-120.58,38.77,15.0,2155.0,394.0,857.0,356.0,4.03,INLAND,14.12,12.989295159266291
3798,-118.35,34.09,35.0,2705.0,785.0,1526.0,793.0,3.0349,<1H OCEAN,26.67,25.302980561253676
3799,-121.36,38.62,34.0,2447.0,503.0,1077.0,456.0,3.0580000000000003,INLAND,13.3,14.265597171603961
3800,-122.07,37.88,11.0,1077.0,318.0,590.0,264.0,3.5536,NEAR BAY,38.72,21.803934615538438
3801,-122.44,37.73,52.0,2838.0,567.0,1411.0,526.0,3.8304,NEAR BAY,26.14,25.857226052499144
3802,-118.21,34.09,39.0,1287.0,353.0,1171.0,345.0,1.6118,<1H OCEAN,13.85,12.746364870649167
3803,-120.02,39.24,24.0,1602.0,426.0,751.0,257.0,1.7609,INLAND,9.93,1.7108155206712006
3804,-122.45,38.58,34.0,2517.0,483.0,1324.0,464.0,3.0938,INLAND,18.94,15.036984865255988
3805,-118.88,34.22,16.0,2343.0,393.0,2007.0,383.0,5.756,<1H OCEAN,30.27,23.321190684765508
3806,-118.01,34.11,36.0,1722.0,320.0,794.0,322.0,4.2132,INLAND,21.22,20.748699675112988
3807,-121.4,36.84,52.0,1860.0,400.0,1215.0,367.0,2.9554,INLAND,13.650000000000002,17.231354143172695
3808,-115.57,32.85,17.0,1039.0,256.0,728.0,246.0,1.7411,INLAND,6.35,3.8952810956682953
3809,-122.05,37.59,15.0,6243.0,1273.0,3163.0,1274.0,3.7462,NEAR BAY,21.25,22.268898323966017
3810,-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1.7344,INLAND,5.129999999999999,7.990812535071461
3811,-121.07,38.92,15.0,5301.0,884.0,2335.0,831.0,4.515,INLAND,16.4,14.276285225572146
3812,-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653,<1H OCEAN,19.32,22.447201661413537
3813,-121.18,38.83,15.0,4488.0,859.0,2114.0,805.0,2.9484,INLAND,12.44,9.50401608100915
3814,-118.07,34.07,19.0,1554.0,393.0,1427.0,370.0,3.125,<1H OCEAN,20.71,15.01997521016424
3815,-118.23,33.97,44.0,2748.0,715.0,2962.0,703.0,2.6951,<1H OCEAN,16.93,16.681728957715137
3816,-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,NEAR BAY,45.25999999999999,41.46964122649578
3817,-119.2,36.3,32.0,1355.0,363.0,1427.0,384.0,1.3444,INLAND,4.559999999999999,2.7572110839969746
3818,-122.43,37.76,52.0,2250.0,566.0,1051.0,562.0,2.8458,NEAR BAY,35.0,26.575110667980503
3819,-117.24,32.71,32.0,4164.0,701.0,1277.0,607.0,6.6661,NEAR OCEAN,50.0001,38.95840507945867
3820,-118.2,33.88,40.0,2945.0,725.0,2858.0,690.0,3.2368,<1H OCEAN,13.690000000000001,18.537225097239663
3821,-117.46,33.93,16.0,4112.0,880.0,2821.0,857.0,3.0122,INLAND,11.47,10.684760637452651
3822,-117.91,33.87,52.0,2031.0,506.0,1191.0,463.0,2.9076,<1H OCEAN,17.73,21.834974731204195
3823,-122.04,36.97,30.0,2695.0,424.0,1098.0,420.0,5.3972,NEAR OCEAN,36.23,31.189762678247746
3824,-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441,<1H OCEAN,19.35,27.559228358914176
3825,-119.81,36.78,52.0,2281.0,371.0,839.0,367.0,3.5972,INLAND,8.99,19.169096803291815
3826,-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835,<1H OCEAN,21.71,29.562414623614423
3827,-118.34,33.93,35.0,1213.0,284.0,742.0,253.0,4.0625,<1H OCEAN,15.99,23.88682445998216
3828,-117.88,33.89,16.0,959.0,176.0,353.0,185.0,4.5,<1H OCEAN,17.33,26.687142395449136
3829,-118.16,33.78,29.0,3684.0,1301.0,3891.0,1143.0,1.6955,NEAR OCEAN,17.97,16.127877578019678
3830,-121.42,38.62,33.0,3171.0,832.0,1591.0,695.0,2.0786,INLAND,8.86,11.950608835367316
3831,-117.17,32.71,7.0,2493.0,693.0,951.0,641.0,4.2375,NEAR OCEAN,20.5,31.356674479475377
3832,-119.81,36.76,51.0,2419.0,486.0,1284.0,426.0,2.2029,INLAND,5.42,10.876110444563572
3833,-121.79,38.67,30.0,2602.0,401.0,981.0,405.0,4.7222,INLAND,16.72,20.676775017234565
3834,-118.13,34.12,46.0,3156.0,430.0,1109.0,423.0,10.7397,<1H OCEAN,50.0001,50.0001
3835,-118.29,33.79,16.0,1867.0,571.0,951.0,498.0,3.3427,<1H OCEAN,15.42,25.51132531157702
3836,-118.24,34.12,29.0,2904.0,892.0,3320.0,765.0,2.6111,<1H OCEAN,16.88,15.994213732947212
3837,-119.76,36.78,30.0,6117.0,1330.0,2768.0,1224.0,2.1383,INLAND,7.879999999999999,12.448521447711002
3838,-117.92,33.75,19.0,1920.0,471.0,1413.0,432.0,4.0313,<1H OCEAN,14.75,20.516534669298085
3839,-117.59,33.88,13.0,3239.0,849.0,2751.0,813.0,2.6111,INLAND,10.7,9.899023371747246
3840,-117.09,32.83,15.0,4138.0,636.0,2001.0,677.0,4.8419,<1H OCEAN,26.4,23.15415612123224
3841,-118.44,34.26,34.0,1102.0,212.0,949.0,212.0,4.0792,<1H OCEAN,16.51,18.26635423147787
3842,-117.88,34.08,30.0,6132.0,1538.0,3147.0,1449.0,2.7763,<1H OCEAN,18.78,21.722910361806736
3843,-122.58,38.08,27.0,10839.0,1637.0,4406.0,1623.0,5.615,NEAR BAY,28.56,30.298638788589013
3844,-117.76,34.13,8.0,16759.0,2274.0,7249.0,2156.0,7.4837,INLAND,35.87,28.434946963801014
3845,-121.35,38.58,20.0,2992.0,378.0,1105.0,368.0,8.6572,INLAND,32.02,31.924977100794713
3846,-117.54,34.47,4.0,6712.0,1200.0,3126.0,1026.0,3.2277,INLAND,12.65,10.372043971688964
3847,-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037,<1H OCEAN,17.33,19.32828876134436
3848,-121.89,36.59,32.0,784.0,112.0,262.0,114.0,6.917999999999999,NEAR OCEAN,50.0001,39.7010019140019
3849,-118.15,33.78,13.0,3056.0,861.0,1600.0,824.0,3.3003,NEAR OCEAN,20.78,24.029085004999313
3850,-122.33,38.31,14.0,6778.0,947.0,2768.0,1014.0,6.1953,NEAR BAY,25.89,28.463765089313505
3851,-117.64,33.51,14.0,1343.0,175.0,650.0,184.0,7.2648,<1H OCEAN,36.32,29.951860900994717
3852,-117.26,32.81,30.0,1328.0,346.0,577.0,328.0,2.3284,NEAR OCEAN,29.06,22.741085359823863
3853,-117.24,32.78,44.0,2172.0,431.0,892.0,420.0,4.1742,NEAR OCEAN,34.22,28.62606459415801
3854,-118.24,34.23,41.0,1912.0,308.0,896.0,314.0,5.3473,<1H OCEAN,35.27,27.648520077347072
3855,-122.9,38.28,52.0,1275.0,218.0,627.0,185.0,2.3482,NEAR OCEAN,16.35,18.120697031083974
3856,-118.11,33.88,35.0,1623.0,304.0,868.0,272.0,3.5893,<1H OCEAN,27.6,20.34388115245856
3857,-121.21,37.8,31.0,699.0,186.0,460.0,170.0,2.7443,INLAND,9.42,13.008985755824233
3858,-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6.3735,NEAR BAY,16.63,29.605355744012407
3859,-118.0,33.81,13.0,2782.0,605.0,1749.0,628.0,4.1276,<1H OCEAN,15.38,21.045059868269675
3860,-116.95,33.79,20.0,2399.0,546.0,1726.0,542.0,1.8845,INLAND,7.77,5.4682278965306335
3861,-120.46,37.31,26.0,3170.0,572.0,1524.0,565.0,3.48,INLAND,9.53,14.060686406355435
3862,-123.03,38.79,16.0,4047.0,769.0,1998.0,673.0,3.375,<1H OCEAN,17.19,19.132241963518297
3863,-117.23,32.79,23.0,2578.0,665.0,989.0,622.0,3.5484,NEAR OCEAN,23.8,28.98109814749334
3864,-121.81,37.32,26.0,2528.0,511.0,2677.0,512.0,4.1165,<1H OCEAN,16.49,18.17697863864564
3865,-117.8,34.02,23.0,3351.0,591.0,1535.0,522.0,5.0869,<1H OCEAN,23.06,24.87869360833588
3866,-118.52,34.32,18.0,7498.0,976.0,3189.0,955.0,8.1248,<1H OCEAN,37.4,36.02321835941579
3867,-118.15,33.94,37.0,1594.0,321.0,1003.0,323.0,3.3289,<1H OCEAN,19.97,19.067207448432352
3868,-116.21,33.68,34.0,584.0,176.0,625.0,166.0,1.5809,INLAND,10.0,3.5815079901562896
3869,-118.3,33.74,47.0,2223.0,410.0,1163.0,413.0,4.4671,NEAR OCEAN,27.08,26.487699597878176
3870,-117.48,34.01,23.0,2000.0,376.0,1361.0,388.0,4.369,INLAND,12.11,14.62936176544164
3871,-121.95,37.21,20.0,2345.0,322.0,890.0,276.0,10.0187,<1H OCEAN,50.0001,46.33886653924096
3872,-117.09,32.9,16.0,1989.0,290.0,814.0,291.0,6.2715,<1H OCEAN,25.51,29.550248838146032
3873,-118.35,33.91,19.0,1949.0,559.0,1282.0,498.0,2.7813,<1H OCEAN,23.13,19.583558545239697
3874,-117.77,33.8,16.0,3973.0,483.0,1373.0,452.0,9.8074,<1H OCEAN,41.7,43.15529940049829
3875,-118.1,33.9,40.0,1880.0,377.0,1229.0,378.0,4.4167,<1H OCEAN,17.46,23.286351478673026
3876,-118.2,33.81,45.0,944.0,178.0,533.0,193.0,3.4808,NEAR OCEAN,20.69,21.214214626969685
3877,-119.25,35.75,36.0,1598.0,443.0,1658.0,417.0,1.517,INLAND,5.210000000000003,6.112713684593508
3878,-122.14,38.05,27.0,3794.0,772.0,1756.0,724.0,3.2891,NEAR BAY,15.06,20.62261656637419
3879,-122.09,37.39,34.0,1508.0,483.0,774.0,443.0,2.7279,NEAR BAY,36.56,26.036657974934773
3880,-118.25,33.97,38.0,1231.0,346.0,1217.0,354.0,1.8661,<1H OCEAN,10.66,13.87017175584969
3881,-118.68,34.28,17.0,6488.0,1102.0,3199.0,1070.0,5.0962,<1H OCEAN,23.8,25.91863074462837
3882,-121.4,38.71,15.0,4680.0,758.0,2626.0,729.0,3.8355,INLAND,10.7,10.161814988142561
3883,-118.7,34.3,23.0,2831.0,406.0,1284.0,393.0,6.1383,<1H OCEAN,24.41,29.031491566128523
3884,-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,INLAND,8.89,8.39400201457023
3885,-117.9,33.9,18.0,3821.0,576.0,1430.0,568.0,6.9399,<1H OCEAN,34.96,33.72340364999036
3886,-117.24,32.8,30.0,1917.0,462.0,828.0,437.0,2.4671,NEAR OCEAN,27.63,22.225376663674695
3887,-120.66,35.49,17.0,4422.0,945.0,2307.0,885.0,2.8285,<1H OCEAN,17.13,21.146300142183485
3888,-121.87,37.4,16.0,1767.0,268.0,1061.0,280.0,6.9584,<1H OCEAN,35.16,29.46309391751365
3889,-122.27,41.2,52.0,4513.0,985.0,1926.0,815.0,1.5923,INLAND,5.600000000000001,6.700670313337653
3890,-117.12,33.27,11.0,3016.0,601.0,1727.0,541.0,4.9375,<1H OCEAN,23.28,22.20317067649119
3891,-118.33,34.0,52.0,1114.0,169.0,486.0,176.0,4.2917,<1H OCEAN,24.76,25.804120358410692
3892,-122.3,38.25,18.0,3548.0,880.0,1476.0,699.0,3.7188,NEAR BAY,16.34,24.00209790205004
3893,-121.42,38.57,38.0,1878.0,338.0,710.0,342.0,3.7731,INLAND,16.14,18.910985016058245
3894,-117.82,33.68,4.0,1346.0,213.0,603.0,219.0,8.7974,<1H OCEAN,36.06,37.77463051289157
3895,-121.8,36.72,14.0,2493.0,407.0,1296.0,418.0,5.4508,<1H OCEAN,19.0,27.4661599221981
3896,-120.97,37.68,16.0,2349.0,446.0,1302.0,392.0,3.1625,INLAND,13.03,10.461284677874708
3897,-117.35,33.21,18.0,2971.0,606.0,2051.0,493.0,2.675,NEAR OCEAN,11.71,12.925030016636962
3898,-121.29,37.94,40.0,2827.0,655.0,2037.0,574.0,2.0303,INLAND,6.380000000000001,8.930463982710224
3899,-118.13,34.14,23.0,5465.0,1494.0,2511.0,1359.0,3.4531,<1H OCEAN,21.09,26.66876375451276
3900,-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,NEAR OCEAN,27.77,31.690832429444058
3901,-117.09,32.65,20.0,1445.0,323.0,573.0,334.0,2.6189999999999998,NEAR OCEAN,14.580000000000002,22.60283816301561
3902,-118.89,34.29,28.0,1545.0,371.0,1334.0,318.0,3.4375,<1H OCEAN,19.41,18.661609680843995
3903,-122.54,37.96,44.0,1552.0,204.0,596.0,208.0,10.129,NEAR BAY,50.0001,48.00925316685941
3904,-121.46,38.57,52.0,893.0,159.0,367.0,160.0,3.2386,INLAND,21.32,16.76611172763591
3905,-117.09,32.81,7.0,6100.0,1185.0,2710.0,1040.0,5.5673,NEAR OCEAN,28.82,28.249391482051355
3906,-118.41,34.06,43.0,2665.0,556.0,1015.0,506.0,4.1411,<1H OCEAN,50.0001,29.820835991742246
3907,-118.22,34.13,52.0,791.0,174.0,501.0,162.0,3.3542,<1H OCEAN,17.81,20.967379438588825
3908,-118.28,33.83,28.0,880.0,168.0,717.0,142.0,4.5469,<1H OCEAN,17.57,20.448096212525094
3909,-118.47,34.06,45.0,3030.0,433.0,916.0,399.0,9.4664,<1H OCEAN,50.0001,49.94310756447099
3910,-122.69,39.04,9.0,254.0,50.0,66.0,29.0,2.7639,INLAND,11.25,15.806167614339044
3911,-117.98,34.01,27.0,2643.0,418.0,1344.0,381.0,5.7057,<1H OCEAN,26.21,26.00988945357124
3912,-122.42,37.62,36.0,1538.0,256.0,671.0,247.0,4.4091,NEAR OCEAN,31.79,26.607219870509105
3913,-116.39,33.69,10.0,11659.0,2007.0,2186.0,1083.0,6.9833,INLAND,23.88,33.10597228024554
3914,-118.31,33.97,47.0,2066.0,422.0,1156.0,380.0,2.7917,<1H OCEAN,12.58,19.51803170027652
3915,-122.1,37.38,37.0,4167.0,612.0,1577.0,597.0,7.5655,NEAR BAY,50.0001,39.13044315488246
3916,-118.11,34.15,40.0,1950.0,509.0,1038.0,438.0,2.6172,<1H OCEAN,19.61,20.478743831308012
3917,-118.4,34.03,13.0,6152.0,1978.0,3397.0,1845.0,3.4058,<1H OCEAN,27.5,28.01860864564512
3918,-121.61,39.52,24.0,1610.0,324.0,909.0,323.0,1.8661,INLAND,5.979999999999999,3.6147036000626755
3919,-118.21,33.98,37.0,788.0,215.0,883.0,221.0,2.6818,<1H OCEAN,16.46,15.265591335366603
3920,-118.47,34.15,7.0,6306.0,1473.0,2381.0,1299.0,4.6419999999999995,<1H OCEAN,45.73,30.45518369794454
3921,-118.37,36.19,10.0,443.0,111.0,48.0,21.0,3.125,INLAND,7.129999999999999,11.931288241347708
3922,-118.13,34.13,52.0,2826.0,381.0,924.0,365.0,7.9976,<1H OCEAN,50.0001,42.032313999612384
3923,-120.99,39.13,14.0,770.0,116.0,285.0,116.0,3.6434,INLAND,15.54,10.594837410902842
3924,-117.06,32.63,37.0,1326.0,234.0,612.0,240.0,4.125,NEAR OCEAN,16.02,24.45844218458091
3925,-118.22,33.91,28.0,1847.0,500.0,2263.0,473.0,1.5161,<1H OCEAN,10.32,9.707975924925696
3926,-117.86,34.1,23.0,2535.0,490.0,1327.0,466.0,3.5977,<1H OCEAN,18.06,18.751528511165013
3927,-120.27,37.11,18.0,1277.0,234.0,674.0,238.0,2.6694,INLAND,7.590000000000002,8.751790833115997
3928,-117.65,34.08,52.0,2264.0,439.0,1031.0,437.0,3.375,INLAND,14.43,19.056171762283498
3929,-122.41,37.94,52.0,154.0,33.0,89.0,38.0,3.2875,NEAR BAY,27.5,22.384300664428377
3930,-122.06,37.99,17.0,1319.0,316.0,384.0,269.0,1.8229,NEAR BAY,13.75,22.051975451041418
3931,-121.66,39.66,17.0,3502.0,655.0,1763.0,613.0,2.9625,INLAND,10.12,7.454236700157725
3932,-118.13,33.86,37.0,2259.0,425.0,1183.0,413.0,5.1805,<1H OCEAN,20.16,27.703431357274276
3933,-118.22,34.52,7.0,4524.0,735.0,2298.0,717.0,6.5538,INLAND,31.16,23.822239210717512
3934,-119.21,34.18,13.0,6103.0,1319.0,2986.0,1212.0,3.9718,NEAR OCEAN,21.52,25.718944008034484
3935,-117.27,32.85,34.0,2105.0,444.0,780.0,406.0,2.3187,NEAR OCEAN,48.89,22.01703291749586
3936,-122.25,38.12,47.0,1339.0,298.0,794.0,286.0,2.5865,NEAR BAY,10.98,17.884700746495536
3937,-116.48,33.94,10.0,3254.0,913.0,923.0,486.0,1.8,INLAND,8.099999999999998,10.379411567583253
3938,-118.44,34.02,32.0,2242.0,490.0,921.0,461.0,4.0429,<1H OCEAN,50.0001,28.180540246657305
3939,-122.17,37.87,38.0,1261.0,177.0,472.0,183.0,6.917000000000001,NEAR BAY,43.8,34.97808324591645
3940,-118.29,33.71,31.0,2809.0,666.0,1316.0,633.0,4.5606,NEAR OCEAN,30.38,29.9436064391589
3941,-119.2,34.18,27.0,1035.0,229.0,782.0,222.0,4.2212,NEAR OCEAN,18.54,22.742795281534296
3942,-122.49,37.76,48.0,1351.0,270.0,650.0,265.0,3.5278,NEAR BAY,33.98,24.62657048811301
3943,-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,<1H OCEAN,17.14,21.556087847134055
3944,-117.85,33.77,16.0,2186.0,511.0,908.0,466.0,4.575,<1H OCEAN,22.5,28.057238405941327
3945,-117.05,32.8,25.0,1905.0,250.0,865.0,253.0,6.4797,<1H OCEAN,24.9,29.184861991018078
3946,-117.94,33.86,36.0,2824.0,493.0,1394.0,507.0,4.6477,<1H OCEAN,19.47,25.109119457098032
3947,-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,<1H OCEAN,16.61,16.23855282459936
3948,-118.35,33.89,34.0,1740.0,387.0,1249.0,375.0,4.1552,<1H OCEAN,23.39,22.61310337025662
3949,-120.45,34.95,10.0,2207.0,644.0,2232.0,543.0,2.375,<1H OCEAN,9.85,16.786803002817194
3950,-117.94,33.86,33.0,1013.0,312.0,706.0,266.0,2.1432,<1H OCEAN,19.75,17.372782354517774
3951,-117.05,33.02,18.0,917.0,121.0,388.0,131.0,6.3517,<1H OCEAN,26.01,28.224308114736196
3952,-117.97,34.05,33.0,2028.0,422.0,1727.0,371.0,2.8438,<1H OCEAN,15.76,13.563459835871749
3953,-121.84,37.24,24.0,7991.0,1286.0,4017.0,1213.0,5.4741,<1H OCEAN,23.88,28.130541221702522
3954,-122.84,38.98,21.0,939.0,176.0,556.0,178.0,1.7196,INLAND,7.5,6.41248482894307
3955,-117.25,32.72,33.0,1677.0,228.0,629.0,239.0,6.597,NEAR OCEAN,49.64,33.99818600879504
3956,-118.52,34.04,43.0,2167.0,254.0,761.0,256.0,13.6842,<1H OCEAN,50.0001,50.0001
3957,-120.98,37.65,36.0,826.0,167.0,432.0,150.0,2.5,INLAND,10.31,11.230791698841614
3958,-122.41,37.8,52.0,1866.0,748.0,2957.0,710.0,1.8295,NEAR BAY,24.38,18.147148696095027
3959,-117.67,34.13,10.0,2846.0,362.0,1221.0,355.0,7.7234,INLAND,30.41,27.37339189289858
3960,-117.93,33.87,45.0,1006.0,230.0,1237.0,237.0,3.3472,<1H OCEAN,16.8,15.679862311955262
3961,-118.13,34.18,52.0,1464.0,211.0,603.0,226.0,5.8309,INLAND,30.91,27.699253009966633
3962,-118.26,33.78,27.0,1672.0,491.0,1723.0,462.0,2.0458,NEAR OCEAN,17.45,13.997588169214445
3963,-121.36,36.81,7.0,4609.0,741.0,1660.0,720.0,5.0871,INLAND,29.05,25.047181260475277
3964,-117.99,34.0,26.0,2988.0,397.0,1371.0,415.0,6.6988,<1H OCEAN,38.25,29.66884215869524
3965,-118.29,33.88,32.0,2307.0,493.0,1754.0,528.0,4.317,<1H OCEAN,23.28,22.33704837356449
3966,-117.91,33.61,40.0,2790.0,531.0,952.0,424.0,4.8,<1H OCEAN,50.0001,31.10565316666303
3967,-121.4,38.49,12.0,7290.0,1283.0,3960.0,1248.0,3.5968,INLAND,10.63,11.464905027173694
3968,-118.25,33.98,37.0,1045.0,361.0,1666.0,337.0,1.7929,<1H OCEAN,9.72,13.1169038647655
3969,-118.1,33.84,36.0,690.0,109.0,316.0,104.0,3.7813,<1H OCEAN,20.91,21.259102785824613
3970,-118.13,34.03,42.0,2203.0,467.0,1470.0,488.0,2.8385,<1H OCEAN,19.22,17.758531842027132
3971,-122.85,39.0,20.0,1580.0,318.0,753.0,252.0,1.8704,INLAND,8.85,9.133797700587435
3972,-117.09,33.13,9.0,5685.0,1442.0,3773.0,1250.0,3.0426,<1H OCEAN,12.99,17.321488121441114
3973,-121.33,37.97,43.0,1511.0,292.0,721.0,320.0,3.5703,INLAND,8.74,18.127184127662293
3974,-118.14,34.09,20.0,3447.0,1007.0,2622.0,934.0,2.918,<1H OCEAN,20.87,18.90228916361709
3975,-121.88,37.44,23.0,1310.0,267.0,910.0,261.0,5.3994,<1H OCEAN,23.79,25.567705629596485
3976,-121.05,39.11,7.0,2767.0,423.0,1143.0,382.0,3.6333,INLAND,17.02,8.489374841044429
3977,-118.1,34.14,45.0,3066.0,659.0,1287.0,625.0,3.5804,<1H OCEAN,32.44,26.18471544699908
3978,-118.34,34.01,37.0,4291.0,1102.0,1941.0,953.0,1.7945,<1H OCEAN,10.63,20.685430457551018
3979,-118.11,33.88,19.0,3203.0,708.0,1761.0,667.0,4.0911,<1H OCEAN,23.97,23.004529829766877
3980,-119.02,36.07,29.0,2610.0,597.0,1659.0,571.0,1.5911,INLAND,6.08,5.998425815557383
3981,-116.32,34.1,10.0,4256.0,861.0,1403.0,686.0,2.6618,INLAND,8.099999999999998,11.434559768990662
3982,-121.23,37.96,44.0,2204.0,473.0,1277.0,435.0,1.5539,INLAND,5.92,8.342867928729389
3983,-122.27,37.55,15.0,1958.0,282.0,811.0,284.0,8.1221,NEAR BAY,48.33,37.2806117381889
3984,-122.49,37.73,39.0,1937.0,336.0,742.0,307.0,5.1991,NEAR OCEAN,36.94,31.93718228237612
3985,-118.05,34.07,32.0,4492.0,1075.0,4119.0,1035.0,3.2373,<1H OCEAN,18.31,17.306468223224776
3986,-121.3,38.01,29.0,2289.0,449.0,1215.0,435.0,3.2788,INLAND,10.0,13.621098367762436
3987,-118.35,34.03,43.0,2122.0,524.0,1510.0,436.0,2.2273,<1H OCEAN,12.33,16.59560656054559
3988,-117.01,32.8,20.0,2705.0,545.0,1198.0,497.0,3.7159,<1H OCEAN,16.89,22.51416271037808
3989,-119.19,34.23,17.0,3889.0,748.0,2415.0,739.0,4.5,NEAR OCEAN,23.43,23.571831496485615
3990,-116.94,33.73,17.0,5160.0,851.0,2344.0,781.0,3.7175,INLAND,12.0,13.546163497187276
3991,-117.41,34.11,12.0,6758.0,1550.0,3204.0,1279.0,2.5181,INLAND,10.55,12.156957600965173
3992,-121.41,38.57,16.0,4429.0,1124.0,1538.0,960.0,3.2443,INLAND,19.07,20.267848050499335
3993,-118.35,34.16,49.0,1305.0,228.0,584.0,255.0,5.636,<1H OCEAN,26.79,32.13403093697541
3994,-119.25,34.3,34.0,1189.0,220.0,445.0,203.0,4.8824,NEAR OCEAN,39.64,31.591169208086075
3995,-121.77,36.93,20.0,2587.0,547.0,1534.0,540.0,2.4375,<1H OCEAN,19.04,17.19870939441637
3996,-122.4,37.72,47.0,1167.0,250.0,953.0,253.0,4.2727,NEAR BAY,24.19,22.741016717088357
3997,-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,NEAR BAY,25.36,22.38892311882378
